Species 1,Species 2,Dist
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2209211553
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2201405152
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2201405152
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2201405152
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2201405152
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2193598751
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2217017955
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2201405152
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2209211553
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1698693313
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1698693313
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1644888547
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1637202152
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1629515757
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1637202152
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1629515757
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1637202152
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1629515757
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1629515757
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1637202152
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1652574942
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.0328495034
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1637202152
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1637202152
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1637202152
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1637202152
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1637202152
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1644888547
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1992277992
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1992277992
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.1992277992
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2271662763
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2271662763
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,0.2263856362
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2197802198
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.0069337442
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1859024012
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1861003861
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1876447876
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2197802198
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1972157773
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1979891725
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.0061633282
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1956689869
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2197802198
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2189952904
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2182103611
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2197802198
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2189952904
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2166405024
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2213500785
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2189952904
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2189952904
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1948955916
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1948955916
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1979891725
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1972157773
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1972157773
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1979891725
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1972157773
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1972157773
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1979891725
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1972157773
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1972157773
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1979891725
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1868725869
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1948955916
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1948955916
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1948955916
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1948955916
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1948955916
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1956689869
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.0069337442
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.0061633282
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.0069337442
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2174254317
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2174254317
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.2174254317
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,0.1992277992
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2171875000
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2222222222
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.1897081413
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.1891271057
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.1929555896
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2171875000
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2067640277
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2052267487
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2237654321
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2083013067
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2171875000
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2179687500
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2179687500
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2171875000
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2179687500
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2265625000
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2179687500
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2164062500
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2187500000
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2067640277
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2075326672
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2067640277
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2067640277
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2059953882
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2075326672
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2059953882
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2106072252
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2044581091
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2059953882
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2067640277
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2052267487
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.1898928025
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2075326672
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2075326672
MT832895 human BRA 2015 MAstV-1-Hu-BRA-TO-171-2015 TO-171 feces serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2075326672
MT832894 human BRA 2011 MAstV-1-Hu-BRA-TO-162-2011 TO-162 feces serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2075326672
MT832893 human BRA 2015 MAstV-1-Hu-BRA-TO-160-2015 TO-160 feces serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2075326672
MT832892 human BRA 2015 MAstV-1-Hu-BRA-TO-98-2015 TO-98 feces serotype 1,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2083013067
MT906859 human BRA 2014 Hu-BRA-TO-32-2014 BRA-TO-32 stool-sample serotype 5,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2222222222
MT906858 human BRA 2014 Hu-BRA-TO-57-2014 BRA-TO-57 stool serotype 5,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2222222222
MT906857 human BRA 2014 Hu-BRA-TO-40-2014 BRA-TO-40 stool serotype 5,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2222222222
MT906855 human BRA 2014 Hu-BRA-TO-26-2014 BRA-TO-26 stool-sample serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2203125000
MT906854 human BRA 2015 Hu-BRA-TO-71-2015 BRA-TO-71 stool-sample serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2203125000
MT906853 human BRA 2014 Hu-BRA-TO-207-2014 BRA-TO-207 stool serotype 4,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2203125000
MT267483 human ZAF 2015 SA6118 NA Fecal-Specimen serotype 3,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.1837672282
MT267476 human ZAF 2015 SA10098 NA Fecal-Specimen serotype 5,MW485042 human KEN 2019 KLF-HAstV2-005-2019 NA NA serotype 2,0.2237654321
OR371570 human CHN 2022 HAstV-4-Fuzhou-2022-10 NA feces serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2138953942
OR222910 human CHN 2021 NA SY2106 stool serotype 5,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.1956689869
LC732124 human JPN 2016 Human-JPN-2016-JP14989 Child-with-acute-gastroenteritis feces serotype 3,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.1603700848
LC732123 human JPN 2016 Human-JPN-2016-JP14665 Child-with-acute-gastroenteritis feces serotype 3,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.1606456572
LC732122 human JPN 2016 Human-JPN-2016-JP14641 Child-with-acute-gastroenteritis feces serotype 3,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.1644888547
ON571598 human CHN 2021 NA 2021-Fuzhou-37 feces serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2138953942
ON571597 human CHN 2019 NA 2019-Pingtan-42 feces serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0360983103
ON571596 human CHN 2019 NA 2019-Fuzhou-306 feces serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0360983103
ON571595 human CHN 2019 NA 2019-Fuzhou-289 feces serotype 5,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.1948955916
ON571594 human CHN 2019 NA 2019-Fuzhou-26 feces serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0230414747
OP432301 human CHN 2022 NA HAstV-4-QD-L-22019 NA serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2146760343
OP432300 human CHN 2022 NA HAstV-4-QD-S-22022 NA serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2146760343
OP432299 human CHN 2021 NA HAstV-4-RC-21045 NA serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2146760343
OP432298 human CHN 2022 NA HAstV-4-QD-S-22015 NA serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2138953942
OP432297 human CHN 2022 NA HAstV-4-QD-L-22001 NA serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2146760343
OP432296 human CHN 2021 NA HAstV-4-RC-21047 NA serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.1975019516
OP432295 human CHN 2022 NA HAstV-4-QD-F-22056 NA serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2154566745
OP432294 human CHN 2022 NA HAstV-4-QD-L-22040 NA serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2138953942
OP432293 human CHN 2021 NA HAstV-4-RC-21027 NA serotype 4,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.2154566745
LC694997 human JPN 2018 NA HAstV1-181289-Tokyo-2018 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0023041475
LC694996 human JPN 2018 NA HAstV1-181290-Tokyo-2018 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0030721966
LC694995 human JPN 2020 NA HAstV1-192642-Tokyo-2020 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0368663594
LC694994 human JPN 2020 NA HAstV1-193055-Tokyo-2020 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0376344086
LC694993 human JPN 2020 NA HAstV1-193061-Tokyo-2020 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0353302611
LC694992 human JPN 2021 NA HAstV1-210628-Tokyo-2021 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0360983103
LC694991 human JPN 2021 NA HAstV1-210764-Tokyo-2021 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0353302611
LC694990 human JPN 2018 NA HAstV1-181937-Tokyo-2018 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0376344086
LC694989 human JPN 2021 NA HAstV1-210956-Tokyo-2021 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0360983103
LC694988 human JPN 2021 NA HAstV1-210963-Tokyo-2021 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0353302611
LC694987 human JPN 2021 NA HAstV1-210984-Tokyo-2021 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0360983103
LC694986 human JPN 2022 NA HAstV1-211185-Tokyo-2022 NA serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0384024578
LC694985 human JPN 2019 NA HAstV3-190610-Tokyo-2019 NA serotype 3,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.1614142967
MT832897 human BRA 2015 MAstV-1-Hu-BRA-TO-161-2015 TO-161 feces serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0322580645
MT832896 human BRA 2015 MAstV-1-Hu-BRA-TO-208-2015 TO-208 feces serotype 1,MW485040 human KEN 2019 KLF-HAstV1-008-2019 NA NA serotype 1,0.0322580645
